ts,o,h,l,c,fiat
2011-06-07 00:00:00,18.55,24.32,18.26,23.92,USD
2011-06-08 00:00:00,23.92,31.91,22.21,29.6,USD
2011-06-09 00:00:00,29.6,31.5,26.15,28.92,USD
2011-06-10 00:00:00,28.92,29.4,20.01,23.95,USD
2011-06-11 00:00:00,23.95,23.99,13.0,14.65,USD
2011-06-12 00:00:00,14.65,24.99,10.25,18.55,USD
2011-06-13 00:00:00,18.55,24.5,16.0,19.84,USD
2011-06-14 00:00:00,19.84,20.5,18.0,19.28,USD
2011-06-15 00:00:00,19.28,20.0,19.02,19.49,USD
2011-06-16 00:00:00,19.49,19.89,17.0,17.0,USD
2011-06-17 00:00:00,17.0,18.34,13.0,15.68,USD
2011-06-18 00:00:00,15.68,16.95,15.05,16.89,USD
2011-06-19 00:00:00,16.89,18.88,16.85,17.51,USD
2011-06-20 00:00:00,17.51,17.51,17.51,17.51,USD
2011-06-21 00:00:00,17.51,17.51,17.51,17.51,USD
2011-06-22 00:00:00,17.51,17.51,17.51,17.51,USD
2011-06-23 00:00:00,17.51,17.51,17.51,17.51,USD
2011-06-24 00:00:00,17.51,17.51,17.51,17.51,USD
2011-06-25 00:00:00,17.51,17.51,17.51,17.51,USD
2011-06-26 00:00:00,17.51,17.51,14.01,16.45,USD
2011-06-27 00:00:00,16.45,18.0,15.0,16.75,USD
2011-06-28 00:00:00,16.75,17.52,16.5,16.95,USD
2011-06-29 00:00:00,16.95,17.2,16.67,16.85,USD
2011-06-30 00:00:00,16.85,17.0,15.73,16.1,USD
2011-07-01 00:00:00,16.1,16.74,15.26,15.4,USD
2011-07-02 00:00:00,15.4,15.8,15.27,15.4,USD
2011-07-03 00:00:00,15.4,15.69,15.31,15.44,USD
2011-07-04 00:00:00,15.44,15.49,13.14,13.86,USD
2011-07-05 00:00:00,13.86,15.0,11.0,12.91,USD
2011-07-06 00:00:00,12.91,16.5,12.67,14.8,USD
2011-07-07 00:00:00,14.8,15.9,14.5,14.78,USD
2011-07-08 00:00:00,14.78,15.64,13.9,14.31,USD
2011-07-09 00:00:00,14.31,14.7,14.02,14.38,USD
2011-07-10 00:00:00,14.38,15.68,14.35,14.9,USD
2011-07-11 00:00:00,14.9,15.2,13.8,14.21,USD
2011-07-12 00:00:00,14.21,14.64,13.9,14.01,USD
2011-07-13 00:00:00,14.01,14.15,13.91,13.95,USD
2011-07-14 00:00:00,13.95,14.07,13.7,14.0,USD
2011-07-15 00:00:00,14.0,14.09,13.5,13.81,USD
2011-07-16 00:00:00,13.81,13.81,13.5,13.72,USD
2011-07-17 00:00:00,13.72,13.75,13.02,13.16,USD
2011-07-18 00:00:00,13.16,13.92,12.51,13.48,USD
2011-07-19 00:00:00,13.48,14.7,13.44,13.85,USD
2011-07-20 00:00:00,13.85,14.0,13.4,13.71,USD
2011-07-21 00:00:00,13.71,13.78,13.4,13.61,USD
2011-07-22 00:00:00,13.61,13.81,13.45,13.7,USD
2011-07-23 00:00:00,13.7,13.76,13.51,13.68,USD
2011-07-24 00:00:00,13.68,14.1,13.6,13.98,USD
